%CSV delimiter: comma,,,,,,,,,
%LiBCMrevB P&P,,,,,,,,,
%2021JUN10,,,,,,,,,
%Orient PCB _TBD___,,,,,,,,,
%unit mm,,,,,,,,,
,,,,,,,,,
%tip size XS: 0402/0603,,,,,,,,,
%tip size S: 0805/1206/1210/1812/2010/2512/SOT-23/SMA/SMB,,,,,,,,,
%tip size M: SOT-23/SOT223/SOT-89/TO-252,,,,,,,,,
%tip size ML: TSSOP-16+,,,,,,,,,
%nozzle 1 tip: M,,,,,,,,,
%nozzle 2 tip: S,,,,,,,,,
,,,,,,,,,
%Configure board offset,OriginOffsetCommand,X,Y,,,,,,
65535,0,0,0,,,,,,
,,,,,,,,,
%Configure part offset on reel,1=StackOffset Command,Stack (reel number),X,Y,Comment,,,,
%Tray (front),,,,,,,,,
319,2,15,256,30.75,270,1.5,0,C137,C_0805/1u
320,2,15,252.75,30,0,1.5,0,C138,C_0805/1u
321,2,15,252.75,33.75,90,1.5,0,C139,C_0805/1u
322,2,15,138.75,125.75,270,1.5,0,C144,C_0805/1u
323,2,15,317.75,44.25,180,1.5,0,C147,C_0805/1u
324,2,15,70.25,48.3,270,1.5,0,C2,C_0805/1u
325,2,15,231.5,127.45,90,1.5,0,C21,C_0805/1u
326,2,15,284.65,152.65,180,1.5,0,C24,C_0805/1u
327,2,15,11,143.25,0,1.5,0,C51,C_0805/1u
328,2,15,10.5,140,270,1.5,0,C53,C_0805/1u
329,2,15,14,139.25,270,1.5,0,C54,C_0805/1u
330,2,15,43.75,27.5,180,1.5,0,C74,C_0805/1u
331,2,15,43.75,24.75,180,1.5,0,C75,C_0805/1u
332,2,15,48,26,0,1.5,0,C76,C_0805/1u
333,2,15,129,29,270,1.5,0,C98,C_0805/1u
334,2,15,131.8,31,0,1.5,0,C99,C_0805/1u
337,2,18,317.05,23,180,0.8,0,C103,C_0805/20p
338,2,18,262,21.75,0,0.8,0,C142,C_0805/20p
339,2,18,335.75,21.5,180,0.8,0,C48,C_0805/20p
340,2,18,17.8,79.35,90,0.8,0,C52,C_0805/20p
341,2,18,16,62.75,270,0.8,0,C77,C_0805/20p
342,2,18,246.25,21.7,180,0.8,0,C93,C_0805/20p
343,2,4,315.5,138.25,180,0.8,0,R70,R_0805/20k@0.5W
344,2,4,326.25,135,270,0.8,0,R71,R_0805/20k@0.5W
345,2,16,116.2,144.2,180,1.1,0,C10,C_0805/100n
346,2,16,301,39.5,90,1.1,0,C117,C_0805/100n
347,2,16,304,41.5,180,1.1,0,C118,C_0805/100n
348,2,16,99.6,86.2,0,1.1,0,C12,C_0805/100n
349,2,16,243.75,44,0,1.1,0,C135,C_0805/100n
350,2,16,259.5,31.75,180,1.1,0,C136,C_0805/100n
351,2,16,307.67,131.5,180,1.1,0,C14,C_0805/100n
352,2,16,317.75,37.75,0,1.1,0,C149,C_0805/100n
353,2,16,99.6,79.65,180,1.1,0,C15,C_0805/100n
354,2,16,98.55,71.25,180,1.1,0,C16,C_0805/100n
355,2,16,126.5,102,270,1.1,0,C22,C_0805/100n
356,2,16,122.25,105.25,0,1.1,0,C29,C_0805/100n
357,2,16,124.25,82,270,1.1,0,C34,C_0805/100n
358,2,16,88.2,150.2,0,1.1,0,C4,C_0805/100n
359,2,16,19,129,180,1.1,0,C49,C_0805/100n
360,2,16,153.4,117.55,90,1.1,0,C5,C_0805/100n
361,2,16,6,125,180,1.1,0,C50,C_0805/100n
362,2,16,157.15,117.55,90,1.1,0,C6,C_0805/100n
363,2,16,160.75,117.55,90,1.1,0,C7,C_0805/100n
364,2,16,58,33.25,270,1.1,0,C70,C_0805/100n
365,2,16,47.25,22.25,90,1.1,0,C73,C_0805/100n
366,2,16,164.8,117.8,90,1.1,0,C9,C_0805/100n
367,2,16,141,17.25,180,1.1,0,C94,C_0805/100n
368,2,16,123.25,29,90,1.1,0,C97,C_0805/100n
369,1,22,88.75,12.55,0,1,0,R132,R_2010/75
370,1,22,88.75,16.65,0,1,0,R133,R_2010/75
371,1,22,88.75,20.75,0,1,0,R134,R_2010/75
372,1,22,88.75,24.85,0,1,0,R135,R_2010/75
373,1,22,88.75,28.95,0,1,0,R136,R_2010/75
374,1,22,88.75,33.05,0,1,0,R137,R_2010/75
375,1,22,22.15,54.85,180,1,0,R138,R_2010/75
376,1,22,22.15,50.75,180,1,0,R139,R_2010/75
377,1,22,22.15,46.65,180,1,0,R140,R_2010/75
378,1,22,22.15,42.55,180,1,0,R141,R_2010/75
379,1,22,22.15,38.45,180,1,0,R142,R_2010/75
380,1,22,22.15,34.35,180,1,0,R143,R_2010/75
381,1,22,169.15,15.95,0,1,0,R177,R_2010/75
382,1,22,169.15,20.15,0,1,0,R178,R_2010/75
383,1,22,169.15,24.25,0,1,0,R179,R_2010/75
384,1,22,169.15,28.35,0,1,0,R180,R_2010/75
385,1,22,169.15,32.45,0,1,0,R181,R_2010/75
386,1,22,169.15,36.55,0,1,0,R182,R_2010/75
387,1,22,169.15,40.65,0,1,0,R183,R_2010/75
388,1,22,169.15,44.75,0,1,0,R184,R_2010/75
389,1,22,169.15,48.85,0,1,0,R185,R_2010/75
390,1,22,169.15,52.95,0,1,0,R186,R_2010/75
391,1,22,169.15,57.05,0,1,0,R187,R_2010/75
392,1,22,167.75,63,90,1,0,R188,R_2010/75
393,1,22,278.8,45.32,180,1,0,R225,R_2010/75
394,1,22,278.8,41.22,180,1,0,R226,R_2010/75
395,1,22,278.8,37.12,180,1,0,R227,R_2010/75
396,1,22,278.8,33.02,180,1,0,R228,R_2010/75
397,1,22,278.8,28.92,180,1,0,R229,R_2010/75
398,1,22,278.8,24.82,180,1,0,R230,R_2010/75
399,1,22,266.37,73.41,90,1,0,R231,R_2010/75
400,1,22,262.27,73.41,90,1,0,R232,R_2010/75
401,1,22,258.17,73.41,90,1,0,R233,R_2010/75
402,1,22,254.07,73.41,90,1,0,R234,R_2010/75
403,1,22,249.97,73.41,90,1,0,R235,R_2010/75
404,1,22,245.87,73.41,90,1,0,R236,R_2010/75
405,1,22,220.9,46.4,90,1,0,R268,R_2010/75
406,1,22,216.8,46.4,90,1,0,R269,R_2010/75
407,1,22,212.7,46.4,90,1,0,R270,R_2010/75
408,1,22,208.6,46.4,90,1,0,R271,R_2010/75
409,1,22,204.5,46.4,90,1,0,R272,R_2010/75
410,1,22,200.4,46.4,90,1,0,R273,R_2010/75
411,1,22,196.3,46.4,90,1,0,R274,R_2010/75
412,1,22,192.2,46.4,90,1,0,R275,R_2010/75
413,1,22,188.1,46.4,90,1,0,R276,R_2010/75
414,1,22,184,46.4,90,1,0,R277,R_2010/75
415,1,22,229.1,46.4,90,1,0,R62,R_2010/75
416,1,22,225,46.4,90,1,0,R64,R_2010/75
417,1,22,255.0625,154.5,180,1,0,R73,R_2010/75
418,1,22,74,130.5,0,1,0,R83,R_2010/75
419,1,22,58.5,131.5,0,1,0,R84,R_2010/75
420,1,22,74,134.5,0,1,0,R85,R_2010/75
421,1,22,58.5,136.5,0,1,0,R86,R_2010/75
422,1,22,74,138.5,0,1,0,R87,R_2010/75
423,1,22,58.5,141.5,0,1,0,R88,R_2010/75
424,1,22,74.1,142.55,0,1,0,R89,R_2010/75
425,1,22,58.5,146.5,0,1,0,R90,R_2010/75
426,1,22,74,146.5,0,1,0,R91,R_2010/75
427,1,22,58.5,151.5,0,1,0,R92,R_2010/75
428,1,22,74,150.5,0,1,0,R93,R_2010/75
429,1,22,74,154.5,0,1,0,R94,R_2010/75
430,2,7,9.5,26.25,270,1.5,0,C101,C_1206/22n
431,2,7,13.75,26.25,270,1.5,0,C102,C_1206/22n
432,2,7,256.75,6.25,90,1.5,0,C140,C_1206/22n
433,2,7,260,6.25,90,1.5,0,C141,C_1206/22n
434,2,7,333.5,33.5,180,1.5,0,C148,C_1206/22n
435,2,7,339.75,33.5,180,1.5,0,C150,C_1206/22n
436,2,7,342.75,42,90,1.5,0,C151,C_1206/22n
437,2,7,337.5,17,180,1.5,0,C155,C_1206/22n
438,2,7,250.25,153.775,90,1.5,0,C33,C_1206/22n
439,2,7,7.75,49.15,90,1.5,0,C55,C_1206/22n
440,2,7,4.95,49.15,90,1.5,0,C56,C_1206/22n
441,2,7,12,49.1,90,1.5,0,C71,C_1206/22n
442,2,7,15,49.1,90,1.5,0,C72,C_1206/22n
443,2,7,248.25,6.25,90,1.5,0,C78,C_1206/22n
444,2,7,251.5,6.25,90,1.5,0,C92,C_1206/22n
445,2,7,319.75,8.5,90,1.5,0,C95,C_1206/22n
446,2,7,323,8.5,90,1.5,0,C96,C_1206/22n
447,2,19,141.25,73.75,270,1,0,D1,LED_0805/LED
448,2,19,307.75,8.5,0,1,0,D10,LED_0805/LED
449,2,19,230.5,154.2125,90,1,0,D14,LED_0805/LED
450,2,19,293.4,142.1375,270,1,0,D15,LED_0805/LED
451,2,19,312,127.0375,90,1,0,D16,LED_0805/LED
452,2,19,256.25,43.2125,90,1,0,D17,LED_0805/LED
453,2,19,141.25,80.75,270,1,0,D2,LED_0805/LED
454,2,19,141.25,88.5,270,1,0,D3,LED_0805/LED
455,2,19,141.25,95.5,270,1,0,D4,LED_0805/LED
456,2,19,6,141,180,1,0,D7,LED_0805/LED
457,2,19,62.25,24.25,0,1,0,D8,LED_0805/LED
458,2,19,128.75,17.25,270,1,0,D9,LED_0805/LED
459,2,6,188.1,127.8,0,1.1,0,D11,D_SOD-123/1N4148W
460,2,6,188.1,124.8,0,1.1,0,D12,D_SOD-123/1N4148W
461,2,6,260.75,119,180,1.1,0,D13,D_SOD-123/1N4148W
462,2,21,78.75,154.5,270,1.3,0,TH1,R_0805/THERMISTOR
463,2,21,29.5,30,0,1.3,0,TH2,R_0805/THERMISTOR
464,2,21,174.6,15.8,0,1.3,0,TH3,R_0805/THERMISTOR
465,2,21,278.6,48.3,180,1.3,0,TH4,R_0805/THERMISTOR
466,2,21,235.25,43.5,90,1.3,0,TH5,R_0805/THERMISTOR
467,1,17,142.75,108,270,2.7,0,C143,C_1210/22u
468,1,17,260.75,122.5,180,2.7,0,C145,C_1210/22u
469,1,17,296.5,56.25,0,2.7,0,C146,C_1210/22u
470,1,17,292.89,127.52,90,2.7,0,C17,C_1210/22u
471,1,17,300.16,127.56,90,2.7,0,C18,C_1210/22u
472,1,17,296.63,127.53,90,2.7,0,C19,C_1210/22u
473,1,17,306.25,55.5,270,2.7,0,C23,C_1210/22u
474,1,17,317.25,41,180,2.7,0,C25,C_1210/22u
475,1,17,265.5,120.025,270,2.7,0,C26,C_1210/22u
476,1,17,297.8,132.65,270,2.7,0,C8,C_1210/22u
477,1,23,8,131.5,270,1.8,0,Q20,SOT-223/Q_NPN_BCEC
478,1,23,54.75,21.5,0,1.8,0,Q33,SOT-223/Q_NPN_BCEC
479,1,23,125.75,23.5,180,1.8,0,Q46,SOT-223/Q_NPN_BCEC
480,1,23,304.75,35.25,90,1.8,0,Q59,SOT-223/Q_NPN_BCEC
481,1,23,259,36.75,0,1.8,0,Q72,SOT-223/Q_NPN_BCEC
482,2,20,68.5,44.5,180,0.9,0,Q1,SOT-23/Q_NMOS_GSD
483,2,20,112,145.2,90,0.9,0,Q2,SOT-23/Q_NMOS_GSD
484,2,20,88.25,142,180,0.9,0,Q3,SOT-23/Q_NMOS_GSD
485,2,20,178.1,127.5,90,0.9,0,Q4,SOT-23/Q_NMOS_GSD
486,2,20,193.7,123.3,0,0.9,0,Q5,SOT-23/Q_NMOS_GSD
487,2,20,193.7,127.3,90,0.9,0,Q6,SOT-23/Q_NMOS_GSD
488,2,20,255.75,120.5,0,0.9,0,Q7,SOT-23/Q_NMOS_GSD
489,2,20,244.5,122.25,0,0.9,0,Q74,SOT-23/Q_NMOS_GSD
490,2,20,243.75,126.5,180,0.9,0,Q76,SOT-23/Q_NMOS_GSD
491,2,14,68,134.5,0,1.2,0,Q10,SOT-23/Q_PMOS_GSD
492,2,14,52.5,136.5,0,1.2,0,Q11,SOT-23/Q_PMOS_GSD
493,2,14,68,138.5,0,1.2,0,Q12,SOT-23/Q_PMOS_GSD
494,2,14,52.5,141.5,0,1.2,0,Q13,SOT-23/Q_PMOS_GSD
495,2,14,68.1,142.55,0,1.2,0,Q14,SOT-23/Q_PMOS_GSD
496,2,14,52.5,146.5,0,1.2,0,Q15,SOT-23/Q_PMOS_GSD
497,2,14,68,146.5,0,1.2,0,Q16,SOT-23/Q_PMOS_GSD
498,2,14,52.5,151.5,0,1.2,0,Q17,SOT-23/Q_PMOS_GSD
499,2,14,68,150.5,0,1.2,0,Q18,SOT-23/Q_PMOS_GSD
500,2,14,68,154.5,0,1.2,0,Q19,SOT-23/Q_PMOS_GSD
501,2,14,83.35,12.55,0,1.2,0,Q21,SOT-23/Q_PMOS_GSD
502,2,14,83.35,16.55,0,1.2,0,Q22,SOT-23/Q_PMOS_GSD
503,2,14,83.35,20.75,0,1.2,0,Q23,SOT-23/Q_PMOS_GSD
504,2,14,83.35,24.85,0,1.2,0,Q24,SOT-23/Q_PMOS_GSD
505,2,14,83.35,28.95,0,1.2,0,Q25,SOT-23/Q_PMOS_GSD
506,2,14,83.35,33.05,0,1.2,0,Q26,SOT-23/Q_PMOS_GSD
507,2,14,27.55,54.85,180,1.2,0,Q27,SOT-23/Q_PMOS_GSD
508,2,14,27.55,50.75,180,1.2,0,Q28,SOT-23/Q_PMOS_GSD
509,2,14,27.55,46.65,180,1.2,0,Q29,SOT-23/Q_PMOS_GSD
510,2,14,27.55,42.55,180,1.2,0,Q30,SOT-23/Q_PMOS_GSD
511,2,14,27.55,38.45,180,1.2,0,Q31,SOT-23/Q_PMOS_GSD
512,2,14,27.55,34.35,180,1.2,0,Q32,SOT-23/Q_PMOS_GSD
513,2,14,163.75,15.95,0,1.2,0,Q34,SOT-23/Q_PMOS_GSD
514,2,14,163.75,20.15,0,1.2,0,Q35,SOT-23/Q_PMOS_GSD
515,2,14,163.75,24.25,0,1.2,0,Q36,SOT-23/Q_PMOS_GSD
516,2,14,163.75,28.35,0,1.2,0,Q37,SOT-23/Q_PMOS_GSD
517,2,14,163.75,32.45,0,1.2,0,Q38,SOT-23/Q_PMOS_GSD
518,2,14,163.75,36.55,0,1.2,0,Q39,SOT-23/Q_PMOS_GSD
519,2,14,163.75,40.65,0,1.2,0,Q40,SOT-23/Q_PMOS_GSD
520,2,14,163.75,44.75,0,1.2,0,Q41,SOT-23/Q_PMOS_GSD
521,2,14,163.75,48.85,0,1.2,0,Q42,SOT-23/Q_PMOS_GSD
522,2,14,163.75,52.95,0,1.2,0,Q43,SOT-23/Q_PMOS_GSD
523,2,14,163.75,57.05,0,1.2,0,Q44,SOT-23/Q_PMOS_GSD
524,2,14,163.75,61.3,0,1.2,0,Q45,SOT-23/Q_PMOS_GSD
525,2,14,284.2,45.32,180,1.2,0,Q47,SOT-23/Q_PMOS_GSD
526,2,14,284.2,41.22,180,1.2,0,Q48,SOT-23/Q_PMOS_GSD
527,2,14,284.2,37.12,180,1.2,0,Q49,SOT-23/Q_PMOS_GSD
528,2,14,284.2,33.02,180,1.2,0,Q50,SOT-23/Q_PMOS_GSD
529,2,14,284.2,28.92,180,1.2,0,Q51,SOT-23/Q_PMOS_GSD
530,2,14,284.2,24.82,180,1.2,0,Q52,SOT-23/Q_PMOS_GSD
531,2,14,266.37,68.01,90,1.2,0,Q53,SOT-23/Q_PMOS_GSD
532,2,14,262.27,68.01,90,1.2,0,Q54,SOT-23/Q_PMOS_GSD
533,2,14,258.17,68.01,90,1.2,0,Q55,SOT-23/Q_PMOS_GSD
534,2,14,254.07,68.01,90,1.2,0,Q56,SOT-23/Q_PMOS_GSD
535,2,14,249.97,68.01,90,1.2,0,Q57,SOT-23/Q_PMOS_GSD
536,2,14,245.87,68.01,90,1.2,0,Q58,SOT-23/Q_PMOS_GSD
537,2,14,229.05,41,90,1.2,0,Q60,SOT-23/Q_PMOS_GSD
538,2,14,225,41,90,1.2,0,Q61,SOT-23/Q_PMOS_GSD
539,2,14,220.85,41,90,1.2,0,Q62,SOT-23/Q_PMOS_GSD
540,2,14,216.8,41,90,1.2,0,Q63,SOT-23/Q_PMOS_GSD
541,2,14,212.65,41,90,1.2,0,Q64,SOT-23/Q_PMOS_GSD
542,2,14,208.6,41,90,1.2,0,Q65,SOT-23/Q_PMOS_GSD
543,2,14,204.5,41,90,1.2,0,Q66,SOT-23/Q_PMOS_GSD
544,2,14,200.35,41,90,1.2,0,Q67,SOT-23/Q_PMOS_GSD
545,2,14,196.3,41,90,1.2,0,Q68,SOT-23/Q_PMOS_GSD
546,2,14,192.2,41,90,1.2,0,Q69,SOT-23/Q_PMOS_GSD
547,2,14,188.1,41,90,1.2,0,Q70,SOT-23/Q_PMOS_GSD
548,2,14,184,41,90,1.2,0,Q71,SOT-23/Q_PMOS_GSD
549,2,14,235.25,125.75,180,1.2,0,Q75,SOT-23/Q_PMOS_GSD
550,2,14,68,130.5,0,1.2,0,Q8,SOT-23/Q_PMOS_GSD
551,2,14,52.5,131.5,0,1.2,0,Q9,SOT-23/Q_PMOS_GSD
335,2,0,302.25,57,180,1.1,1,L2,L_0805/1u
336,2,0,302.25,54,0,1.1,1,L3,L_0805/1u
552,2,0,122.6,101.85,180,1.1,1,U4,TSOT-23-5/LT1797
553,2,0,289.52,127.55,90,1.3,1,D5,D_SOD-123/D_Zener
554,2,0,339.75,42,90,1.9,1,C152,C_1206/68n
555,2,0,320,138.1,180,1.9,1,C31,C_1206/68n
556,2,0,303.87,133.09,270,1,1,U1,TSOT-23-6/AP63205WU
557,1,25,97.5,75.25,0,1.8,1,U2,SOIC-8/LT1487
558,1,25,97.5,67.5,0,1.8,1,U3,SOIC-8/LT1487
559,2,0,336.75,42,90,0.8,1,C153,C_1206/DNP
560,2,0,333.75,42,90,0.8,1,C154,C_1206/DNP
561,2,0,120.5,145.75,0,0.8,1,C156,C_0805/DNP
562,2,0,254.225,151.25,0,0.8,1,C32,C_1206/DNP
563,2,0,88.25,136.25,180,0.8,1,R19,R_0805/DNP
564,2,0,228.25,129.25,180,0.8,1,R313,R_0805/DNP
565,2,0,323.75,135,90,0.8,1,R314,R_0805/DNP
566,2,0,95.7,88.7,180,0.8,1,R48,R_0805/DNP
567,1,0,260.6,152.8875,90,0.8,1,R76,R_2010/DNP
568,2,0,298.85,154.45,90,0.8,1,R80,R_0805/DNP
569,2,0,117,98.75,180,0.8,1,R57,R_0805/7k32
570,1,24,120.5,78,,1.1,0,U10,TSSOP-16/LTC6820
571,1,0,21.5,22,,2,0,U11,TSSOP-48/LTC6804
572,1,0,49.5,125.75,,2,0,U12,TSSOP-48/LTC6804
573,1,0,138.5,133.5,,2,0,U13,TSSOP-48/LTC6804
574,1,0,307,141.75,,2,0,U14,TSSOP-48/LTC6804
575,1,0,246.25,124.25,,2,0,U15,TSSOP-48/LTC6804
